system:index,AirTemp,BuiltSurface,Elevation,LST,LULC,NDBI,NDVI,PopulationDensity,UrbanClass,WaterDistance,WindSpeed,.geo,Longitude,Latitude
4946,28.58830398,0,545,52.74620708,20,0.034315554,0.11691113,0.812835872,21,629.6824597,2.26777321,"{""type"":""Point"",""coordinates"":[74.02453914650255,18.547034434529298]}",74.02453915,18.54703443
4947,27.79409916,45,570,40.46526122,10,-0.221980959,0.599125683,246.3662872,30,347.8505426,1.964554078,"{""type"":""Point"",""coordinates"":[73.8347215335278,18.517155844380913]}",73.83472153,18.51715584
4948,29.12462849,0,589,52.30870052,30,0.100459619,0.152551879,3.071763515,21,1029.563014,2.241365912,"{""type"":""Point"",""coordinates"":[74.037279858874,18.573454184193366]}",74.03727986,18.57345418
4949,27.14588591,0,788,48.86675438,30,0.172376682,0.216451358,0,12,790.569415,1.810214569,"{""type"":""Point"",""coordinates"":[73.82771801176187,18.402417212526366]}",73.82771801,18.40241721
4950,28.9400636,0,570,45.14111258,40,0.088015912,0.248893429,0,21,102.9563014,2.351222966,"{""type"":""Point"",""coordinates"":[74.0775766725564,18.474296416952928]}",74.07757667,18.47429642
4951,28.14696374,59,564,46.56642692,50,0.055298524,0.151759334,167.9041595,30,340.5877273,2.087858749,"{""type"":""Point"",""coordinates"":[73.78719494158473,18.606637720524194]}",73.78719494,18.60663772
4952,28.63506505,42,561,47.47562024,50,0.035037098,0.329358319,474.5362549,30,590.0847397,2.199088634,"{""type"":""Point"",""coordinates"":[73.92296561140587,18.555467043221363]}",73.92296561,18.55546704
4953,27.79409916,0,615,47.60208698,20,0.29627907,0.270361041,0.378063202,12,590.5929224,1.964554078,"{""type"":""Point"",""coordinates"":[73.76634135999083,18.477115790996567]}",73.76634136,18.47711579
4954,27.14588591,5,578,40.71135866,10,0.176854876,0.279187817,3.777481318,21,120.4159458,1.810214569,"{""type"":""Point"",""coordinates"":[73.77435857447605,18.441873507021935]}",73.77435857,18.44187351
4955,29.12462849,17,569,50.24421644,60,0.138297872,0.120231988,100.9932785,30,399.6248241,2.241365912,"{""type"":""Point"",""coordinates"":[73.98704017381199,18.57536163683315]}",73.98704017,18.57536164
4956,28.58830398,0,536,51.48837572,50,0.110905302,0.084439424,0.850642204,21,122.0655562,2.26777321,"{""type"":""Point"",""coordinates"":[74.04836322265386,18.537267247891727]}",74.04836322,18.53726725
4957,28.14107453,0,665,49.76227562,30,0.063966692,0.150232558,0,12,665.2818951,2.550083672,"{""type"":""Point"",""coordinates"":[74.08010039008335,18.434652387245272]}",74.08010039,18.43465239
4958,28.52975997,56,595,53.30334434,30,0.163612848,0.121063277,29.32510185,21,300.8321791,2.170833195,"{""type"":""Point"",""coordinates"":[73.86850963095627,18.65140000402257]}",73.86850963,18.6514
4959,28.52975997,0,575,50.42878952,30,0.145282655,0.115026428,6.844367981,21,506.0632372,2.170833195,"{""type"":""Point"",""coordinates"":[73.87063021261471,18.689873914788276]}",73.87063021,18.68987391
4960,28.88797394,9,571,49.89899642,40,0.083351098,0.1596548,3.317053318,12,317.6476035,2.221364185,"{""type"":""Point"",""coordinates"":[73.9802380853355,18.68725682095237]}",73.98023809,18.68725682
4961,28.14696374,78,571,46.0503059,50,0.107369183,0.297027098,39.70980835,30,406.0788101,2.087858749,"{""type"":""Point"",""coordinates"":[73.7596672729091,18.568385661680406]}",73.75966727,18.56838566
4962,27.29891325,0,619,52.2027419,40,0.231584258,0.207292905,0,11,711.1258679,1.673710019,"{""type"":""Point"",""coordinates"":[73.7415327620179,18.45446116617676]}",73.74153276,18.45446117
4963,28.12798588,55,591,48.41899376,50,0.097345133,0.066202091,81.33714294,30,600.8327554,2.080543428,"{""type"":""Point"",""coordinates"":[73.82139235040779,18.666993324137643]}",73.82139235,18.66699332
4964,28.58830398,0,555,54.51674144,40,0.14348249,0.139068564,0,30,268.3281573,2.26777321,"{""type"":""Point"",""coordinates"":[73.9547928638474,18.538096715580846]}",73.95479286,18.53809672
4965,27.31336457,0,1095,50.91414836,30,0.235534377,0.152977413,0,11,362.4913792,2.102473899,"{""type"":""Point"",""coordinates"":[73.87277257122614,18.400273506245814]}",73.87277257,18.40027351
4966,28.1694283,36,573,46.9389911,50,0.128701145,0.116337886,95.45465088,30,637.0243323,2.192059992,"{""type"":""Point"",""coordinates"":[73.93434277585108,18.497574665516886]}",73.93434278,18.49757467
4967,28.88797394,15,572,52.9205261,50,-0.026879626,0.250771056,51.44876862,22,590.9314681,2.221364185,"{""type"":""Point"",""coordinates"":[73.95634203403635,18.665260264664372]}",73.95634203,18.66526026
4968,28.1694283,69,632,47.95756106,50,0.077159141,0.133548735,928.9447632,30,1083.743512,2.192059992,"{""type"":""Point"",""coordinates"":[73.88593191027535,18.46426948869309]}",73.88593191,18.46426949
4969,28.58830398,0,537,43.14157088,40,-0.155321391,0.478026422,0,21,152.6433752,2.26777321,"{""type"":""Point"",""coordinates"":[74.03572755779041,18.497584112527793]}",74.03572756,18.49758411
4970,27.31336457,0,930,48.73003358,20,0.188614801,0.160065111,0,11,246.9817807,2.102473899,"{""type"":""Point"",""coordinates"":[73.85515397667986,18.408096079169773]}",73.85515398,18.40809608
4971,28.58830398,0,607,52.21641398,50,-0.048071442,0.454257843,0.009451579,30,679.779376,2.26777321,"{""type"":""Point"",""coordinates"":[73.95543018443867,18.468808700995776]}",73.95543018,18.4688087
4972,29.12462849,0,556,53.34436058,40,0.090536852,0.13968073,0.866394818,30,295.4657341,2.241365912,"{""type"":""Point"",""coordinates"":[73.97320208784137,18.566660619907598]}",73.97320209,18.56666062
4973,27.79409916,69,598,43.01168612,50,-0.023228804,0.108001887,143.7081146,30,295.4657341,1.964554078,"{""type"":""Point"",""coordinates"":[73.78918579935733,18.549601171257112]}",73.7891858,18.54960117
4974,28.58830398,20,587,48.17631434,40,-0.044235618,0.360812425,44.87924957,30,1084.527547,2.26777321,"{""type"":""Point"",""coordinates"":[73.96589165134236,18.459051450681347]}",73.96589165,18.45905145
4975,28.63506505,1,564,44.10887054,10,-0.221933086,0.754470243,19.93968201,30,230.2172887,2.199088634,"{""type"":""Point"",""coordinates"":[73.86157277319664,18.577180557707987]}",73.86157277,18.57718056
4976,29.29183769,0,548,46.23487898,40,0.037772397,0.284421461,0,12,120.8304597,2.224560324,"{""type"":""Point"",""coordinates"":[74.07018562369142,18.623652767056843]}",74.07018562,18.62365277
4977,28.94811934,0,609,54.25013588,30,0.217135657,0.146019059,0,11,613.9218191,2.199623125,"{""type"":""Point"",""coordinates"":[74.07198563000578,18.68255797945683]}",74.07198563,18.68255798
4978,28.58830398,33,563,46.66896752,50,0.12335958,0.136054422,178.968811,30,84.85281374,2.26777321,"{""type"":""Point"",""coordinates"":[73.9585568990067,18.497047929866387]}",73.9585569,18.49704793
4979,27.14588591,9,588,47.17141646,20,0.169846614,0.257223796,2.470012903,30,451.7742799,1.810214569,"{""type"":""Point"",""coordinates"":[73.78292871593999,18.4451643746034]}",73.78292872,18.44516437
4980,27.71183371,0,603,48.82915616,40,0.138657521,0.06448683,22.74070549,30,447.7722635,1.864115503,"{""type"":""Point"",""coordinates"":[73.72281607904877,18.603963109917274]}",73.72281608,18.60396311
4981,28.9400636,0,576,49.12310588,40,0.068864038,0.203957382,0,21,912.4143795,2.351222966,"{""type"":""Point"",""coordinates"":[74.05687593960336,18.465039998998993]}",74.05687594,18.46504
4982,29.29183769,0,551,50.31599486,40,-0.200898326,0.57230687,0,21,333.0165161,2.224560324,"{""type"":""Point"",""coordinates"":[74.05360095400253,18.634426281552013]}",74.05360095,18.63442628
4983,28.88797394,0,604,51.8609399,30,0.154751449,0.131170663,2.646392345,12,990.0505038,2.221364185,"{""type"":""Point"",""coordinates"":[73.95841515579731,18.688442000462075]}",73.95841516,18.688442
4984,27.62282456,0,688,53.15636948,30,0.224228029,0.135210289,0,11,614.0032573,2.332534389,"{""type"":""Point"",""coordinates"":[74.0484846888663,18.43288128514403]}",74.04848469,18.43288129
4985,28.63506505,8,565,50.8184438,50,0.119611158,0.199194013,29.78500748,30,360.6937759,2.199088634,"{""type"":""Point"",""coordinates"":[73.88668712925477,18.565298885991908]}",73.88668713,18.56529889
4986,28.63506505,12,594,51.9634805,50,0.074542897,0.269453376,16.63478088,30,356.931366,2.199088634,"{""type"":""Point"",""coordinates"":[73.87472968764345,18.609621594114035]}",73.87472969,18.60962159
4987,28.58830398,1,543,50.05280732,30,0.075420736,0.116127414,7.381683826,21,330.6055051,2.26777321,"{""type"":""Point"",""coordinates"":[74.02790623899529,18.53475191745411]}",74.02790624,18.53475192
4988,27.71183371,0,566,48.41557574,40,0.110248112,0.159078134,8.626141548,30,150.3329638,1.864115503,"{""type"":""Point"",""coordinates"":[73.74554069333217,18.64471852739545]}",73.74554069,18.64471853
4989,29.29183769,14,547,49.63239086,10,0.084275656,0.16440586,20.20432663,13,713.0918594,2.224560324,"{""type"":""Point"",""coordinates"":[74.06700686266026,18.556091723788313]}",74.06700686,18.55609172
4990,28.88797394,29,559,46.4262881,50,-0.000406504,0.277777778,23.08886719,21,50,2.221364185,"{""type"":""Point"",""coordinates"":[73.98407497324743,18.670548054040854]}",73.98407497,18.67054805
4991,28.88797394,0,557,51.09530342,30,0.242105263,0.150636283,0,12,36.05551275,2.221364185,"{""type"":""Point"",""coordinates"":[74.0009103283906,18.690751957862325]}",74.00091033,18.69075196
4992,28.14696374,0,574,45.61279934,10,0.092139303,0.360166965,34.5812912,30,588.7274412,2.087858749,"{""type"":""Point"",""coordinates"":[73.83433870732662,18.553589568928928]}",73.83433871,18.55358957
4993,28.52975997,0,580,50.9551646,40,-0.223116837,0.634233804,0,12,688.839604,2.170833195,"{""type"":""Point"",""coordinates"":[73.93303023105076,18.680218369407473]}",73.93303023,18.68021837
4994,28.14696374,78,566,45.41113616,50,-0.033726464,0.114929703,53.44238281,30,430.1162634,2.087858749,"{""type"":""Point"",""coordinates"":[73.78993318636866,18.640054725404713]}",73.78993319,18.64005473
4995,27.31336457,26,713,49.7417675,50,0.076218242,0.233936022,24.83560181,21,442.8317965,2.102473899,"{""type"":""Point"",""coordinates"":[73.87510978591581,18.42464740612571]}",73.87510979,18.42464741
4996,27.29891325,25,588,48.71294348,40,0.058737687,0.296482412,2.469550133,21,366.8787266,1.673710019,"{""type"":""Point"",""coordinates"":[73.72513712631965,18.544438848665298]}",73.72513713,18.54443885
4997,28.1694283,14,583,47.5200545,50,0.098645297,0.112838634,251.1064148,30,510,2.192059992,"{""type"":""Point"",""coordinates"":[73.9330420568076,18.484977137263872]}",73.93304206,18.48497714
4998,27.62282456,0,616,55.72672052,40,0.114803625,0.16500994,0,12,429.5346319,2.332534389,"{""type"":""Point"",""coordinates"":[73.96073626339056,18.439231994806097]}",73.96073626,18.43923199
4999,28.88797394,0,557,39.96964832,40,-0.354315123,0.729524773,0,21,190,2.221364185,"{""type"":""Point"",""coordinates"":[74.03424970358128,18.667357215458342]}",74.0342497,18.66735722
5000,28.1694283,0,667,50.11433168,50,0.13748979,0.063801209,128.2797699,30,1001.848292,2.192059992,"{""type"":""Point"",""coordinates"":[73.87574479710887,18.469396674233067]}",73.8757448,18.46939667
5001,28.94811934,0,563,43.34665208,40,-0.18417334,0.548983364,0,21,585.2349955,2.199623125,"{""type"":""Point"",""coordinates"":[74.05578654570024,18.671770941383645]}",74.05578655,18.67177094
5002,28.58830398,0,549,47.34573548,40,-0.112268519,0.427227723,1.474446416,21,516.23638,2.26777321,"{""type"":""Point"",""coordinates"":[74.00426948557805,18.529774639887638]}",74.00426949,18.52977464
5003,28.1694283,0,568,47.91654482,50,0.122424242,0.054778555,231.9404755,30,264.0075756,2.192059992,"{""type"":""Point"",""coordinates"":[73.91836357392806,18.518083391490173]}",73.91836357,18.51808339
5004,28.58830398,0,569,45.35302982,40,0.015612161,0.287249284,0,30,541.2947441,2.26777321,"{""type"":""Point"",""coordinates"":[73.97193676495372,18.477142162435097]}",73.97193676,18.47714216
5005,28.52975997,27,579,52.82823956,50,0.035840066,0.261588506,22.11039543,21,686.8041933,2.170833195,"{""type"":""Point"",""coordinates"":[73.88741432041166,18.652128120606847]}",73.88741432,18.65212812
5006,28.63506505,8,558,47.7422258,10,0.107729763,0.22746302,66.94464874,30,148.6606875,2.199088634,"{""type"":""Point"",""coordinates"":[73.85527154818693,18.554779021335925]}",73.85527155,18.55477902
5007,29.29183769,0,580,53.48791742,30,0.159598214,0.105456325,0,11,531.5072906,2.224560324,"{""type"":""Point"",""coordinates"":[74.08859778670389,18.60188886996514]}",74.08859779,18.60188887
5008,28.58830398,0,545,44.79589256,40,-0.307630843,0.710925248,0,11,366.7424164,2.26777321,"{""type"":""Point"",""coordinates"":[74.00806372906686,18.51704647194937]}",74.00806373,18.51704647
5009,27.31336457,0,661,51.75156326,30,0.123315639,0.091232529,0.050408427,30,595.3990259,2.102473899,"{""type"":""Point"",""coordinates"":[73.9018793762392,18.444427020140118]}",73.90187938,18.44442702
5010,28.1694283,78,610,50.43220754,50,0.115254237,0.112413426,158.2478027,30,773.6924454,2.192059992,"{""type"":""Point"",""coordinates"":[73.92802520141707,18.475628839185145]}",73.9280252,18.47562884
5011,26.60724477,0,630,46.91848298,20,0.090325342,0.309707242,2.725205421,12,608.358447,1.532930593,"{""type"":""Point"",""coordinates"":[73.72141320699204,18.42846316310094]}",73.72141321,18.42846316
5012,27.79409916,41,584,44.60790146,50,-0.00082713,0.345939933,228.6242676,30,600.8327554,1.964554078,"{""type"":""Point"",""coordinates"":[73.82243289579193,18.46592176474782]}",73.8224329,18.46592176
5013,28.14107453,0,651,50.23054436,30,-0.067299006,0.439975625,0,12,1206.026534,2.550083672,"{""type"":""Point"",""coordinates"":[74.06742424019353,18.427146850557826]}",74.06742424,18.42714685
5014,27.79409916,0,653,50.93123846,40,0.163156931,0.130628402,0.89478296,21,487.6474136,1.964554078,"{""type"":""Point"",""coordinates"":[73.76126979878609,18.5183240291728]}",73.7612698,18.51832403
5015,28.63506505,0,582,50.5450022,50,0.053411131,0.339047619,16.00467491,30,170.2938637,2.199088634,"{""type"":""Point"",""coordinates"":[73.873287165729,18.59691151656904]}",73.87328717,18.59691152
5016,28.9400636,0,544,45.06591614,40,-0.187123572,0.573788546,0.031505264,21,320,2.351222966,"{""type"":""Point"",""coordinates"":[74.06733440704592,18.5174064033765]}",74.06733441,18.5174064
5017,29.29183769,0,571,48.89068052,40,0.065540344,0.298785425,0.608051658,12,506.0632372,2.224560324,"{""type"":""Point"",""coordinates"":[74.08081064893959,18.596277680521652]}",74.08081065,18.59627768
5018,28.12798588,0,590,50.13825782,40,0.084324516,0.195365006,3.957061291,30,552.1775077,2.080543428,"{""type"":""Point"",""coordinates"":[73.81821359106955,18.67046634167726]}",73.81821359,18.67046634
5019,27.29891325,0,604,48.29936306,40,-0.124687713,0.425446172,0,12,40,1.673710019,"{""type"":""Point"",""coordinates"":[73.7262602750116,18.52439993305298]}",73.72626028,18.52439993
5020,29.29183769,0,572,56.23942352,30,0.166910382,0.131347518,0,12,461.7358552,2.224560324,"{""type"":""Point"",""coordinates"":[74.06224390668176,18.57544648888094]}",74.06224391,18.57544649
5021,27.14588591,0,734,47.29446518,20,0.223754367,0.287587679,0,12,820.0609733,1.810214569,"{""type"":""Point"",""coordinates"":[73.77914236265698,18.409174638308986]}",73.77914236,18.40917464
5022,27.29891325,0,666,55.6207619,30,0.083138173,0.217729394,0,12,380.1315562,1.673710019,"{""type"":""Point"",""coordinates"":[73.70527756009797,18.48854879008991]}",73.70527756,18.48854879
5023,28.63506505,0,594,52.29502844,40,0.104413348,0.365277322,0,21,134.1640786,2.199088634,"{""type"":""Point"",""coordinates"":[73.91005520220416,18.625872393496692]}",73.9100552,18.62587239
5024,28.1694283,61,571,45.94092926,50,0.09438056,0.090386625,506.5761719,30,392.173431,2.192059992,"{""type"":""Point"",""coordinates"":[73.8558378098575,18.511081952739236]}",73.85583781,18.51108195
5025,28.52975997,0,574,54.01771052,40,0.150181253,0.130944176,0.366144687,21,660.6814664,2.170833195,"{""type"":""Point"",""coordinates"":[73.92219897037086,18.673221972184784]}",73.92219897,18.67322197
5026,28.52975997,0,559,44.53954106,40,-0.129280822,0.560485064,0,21,36.05551275,2.170833195,"{""type"":""Point"",""coordinates"":[73.9364131543064,18.66047454278792]}",73.93641315,18.66047454
5027,27.79409916,62,576,49.05474548,20,0.083405734,0.164780569,146.8919373,30,533.1041174,1.964554078,"{""type"":""Point"",""coordinates"":[73.83647524983644,18.546563444773092]}",73.83647525,18.54656344
5028,28.1694283,20,558,44.67967988,50,-0.074275757,0.442527055,451.1832581,30,134.1640786,2.192059992,"{""type"":""Point"",""coordinates"":[73.9369019005286,18.51648073952648]}",73.9369019,18.51648074
5029,27.67938471,0,586,48.00199532,20,0.046592605,0.270999116,0.009451579,30,514.781507,1.956266523,"{""type"":""Point"",""coordinates"":[73.74801308619696,18.660297081331283]}",73.74801309,18.66029708
5030,28.14107453,0,617,46.89113882,40,0.025179856,0.245977012,0,12,788.5429601,2.550083672,"{""type"":""Point"",""coordinates"":[74.06087599439392,18.44241665318404]}",74.06087599,18.44241665
5031,28.63506505,27,574,51.44735948,20,0.140618382,0.321393683,25.67049026,30,540.0925847,2.199088634,"{""type"":""Point"",""coordinates"":[73.92884391092467,18.570599517169175]}",73.92884391,18.57059952
5032,27.31336457,0,977,51.4849577,30,0.154128045,0.12371134,0,11,470,2.102473899,"{""type"":""Point"",""coordinates"":[73.89938553892638,18.411032731819283]}",73.89938554,18.41103273
5033,28.58830398,0,561,54.49965134,40,0.125819672,0.106040965,0.0472579,11,984.7334665,2.26777321,"{""type"":""Point"",""coordinates"":[74.00271845835765,18.54818777405516]}",74.00271846,18.54818777
5034,27.79409916,0,568,40.40715488,10,-0.236149147,0.76587421,149.6153564,30,430.1162634,1.964554078,"{""type"":""Point"",""coordinates"":[73.81898417484653,18.497235390641855]}",73.81898417,18.49723539
5035,29.12462849,2,574,53.41955702,30,0.14239012,0.166790215,4.42648983,21,14.14213562,2.241365912,"{""type"":""Point"",""coordinates"":[74.01815633361166,18.61539608776339]}",74.01815633,18.61539609
